0.783579 -0.234817 0.188653 1.56716 -0.469633 0.377306 2.35074 -0.70445 0.565959 3.13121 -0.936741 0.75904 3.89907 -1.16424 0.965316 4.64578 -1.39524 1.1881 5.36004 -1.66919 1.43214 6.03933 -1.95622 1.70369 6.63525 -2.24006 2.03148 6.99305 -2.49976 2.54312 6.59968 -3.79204 3.01787 6.12406 -5.43213 3.34251 5.65677 -7.25639 3.58466 5.23239 -9.07009 3.73841 4.85674 -10.6778 3.82355 4.52588 -12.0483 3.8755 4.2482 -13.177 3.89911 3.97497 -14.3781 3.88574 3.68691 -15.6537 3.83931 3.39862 -16.8429 3.77386 3.12264 -17.8605 3.68757 2.88065 -18.5992 3.57189 2.69037 -19.0508 3.43864 2.54598 -19.3059 3.30423 2.42541 -19.4738 3.17496
0.675188 -0.137022 0.0427741 1.35038 -0.274044 0.0855482 2.02556 -0.411066 0.128322 2.70039 -0.547976 0.171015 3.36956 -0.683153 0.214432 4.02715 -0.814338 0.259462 4.6645 -0.939103 0.307771 5.2774 -1.0619 0.359355 5.85739 -1.20243 0.416054 6.38498 -1.34049 0.468726 6.76041 -1.4169 0.486662 7.05389 -1.47951 0.516586 7.27396 -1.53151 0.560552 7.45684 -1.56256 0.592694 7.60749 -1.56255 0.597868 7.73291 -1.54804 0.586459 7.84361 -1.5207 0.567776 7.93371 -1.4944 0.551846 8.00564 -1.47291 0.540333 8.07012 -1.45355 0.531629 8.12831 -1.43566 0.525356 8.1801 -1.41936 0.521057 8.22397 -1.40471 0.518822 8.25904 -1.39226 0.518747 8.28673 -1.38166 0.520587
-0.128837 -0.161565 0.0213719 -0.257674 -0.32313 0.0427438 -0.386511 -0.484695 0.0641157 -0.515217 -0.646061 0.0855181 -0.642024 -0.80587 0.107724 -0.764467 -0.962956 0.131802 -0.880093 -1.11537 0.158174 -0.986809 -1.26157 0.187745 -1.07991 -1.40052 0.221499 -1.15251 -1.52382 0.261242 -1.18805 -1.60111 0.305666 -1.23947 -1.68215 0.332372 -1.33635 -1.78712 0.334209 -1.43008 -1.87621 0.342237 -1.49486 -1.92332 0.378761 -1.47476 -1.90922 0.449937 -1.41716 -1.89112 0.535672 -1.35705 -1.87899 0.610369 -1.30188 -1.86892 0.670322 -1.24881 -1.86021 0.724659 -1.19941 -1.85308 0.774291 -1.15516 -1.84756 0.818765 -1.11848 -1.84437 0.856834 -1.09405 -1.84549 0.886513 -1.08155 -1.8508 0.908886
-0.221402 -0.132037 -0.0219725 -0.442804 -0.264073 -0.0439451 -0.664205 -0.39611 -0.0659176 -0.885532 -0.528004 -0.0878837 -1.10765 -0.659569 -0.110255 -1.3314 -0.790486 -0.133458 -1.55643 -0.919431 -0.158033 -1.78352 -1.04543 -0.18437 -2.01305 -1.16719 -0.213842 -2.2419 -1.28114 -0.246247 -2.43948 -1.37059 -0.276101 -2.56581 -1.45372 -0.283814 -2.61269 -1.55793 -0.258988 -2.6507 -1.66539 -0.224851 -2.71419 -1.78047 -0.186033 -2.83293 -1.86057 -0.176397 -2.97293 -1.94857 -0.178944 -3.0973 -2.02417 -0.186956 -3.20081 -2.07968 -0.198393 -3.29647 -2.12843 -0.211069 -3.38479 -2.17316 -0.223525 -3.46425 -2.21412 -0.234822 -3.53214 -2.2516 -0.243863 -3.5839 -2.28701 -0.248392 -3.62116 -2.32173 -0.248189
0.69009 -0.0363872 -0.0680145 1.38018 -0.0727745 -0.136029 2.07027 -0.109162 -0.204044 2.75942 -0.145691 -0.272232 3.43752 -0.182425 -0.342321 4.09336 -0.219949 -0.415828 4.72003 -0.256274 -0.492141 5.3122 -0.28642 -0.571269 5.86259 -0.314753 -0.655247 6.32879 -0.352073 -0.744559 6.59318 -0.397582 -0.810049 6.76496 -0.420931 -0.875153 6.79459 -0.425816 -0.960235 6.64375 -0.409469 -1.0801 6.25456 -0.221388 -1.21955 5.8308 0.024559 -1.34796 5.4217 0.23062 -1.45287 5.14699 0.404845 -1.50877 4.9837 0.540118 -1.53383 4.86899 0.671908 -1.5436 4.7853 0.806363 -1.54303 4.72354 0.940812 -1.53574 4.67753 1.0724 -1.52429 4.64245 1.20154 -1.51011 4.61288 1.33362 -1.4939
0.319453 -0.00330908 -0.0047917 0.638907 -0.00661816 -0.00958339 0.95836 -0.00992724 -0.0143751 1.27755 -0.0132388 -0.0191625 1.59518 -0.0165561 -0.0239269 1.90936 -0.0198778 -0.0286368 2.21763 -0.0231847 -0.033252 2.51739 -0.0264751 -0.0377435 2.80333 -0.0297838 -0.0420469 3.05468 -0.0334125 -0.0459376 3.17132 -0.0389339 -0.048378 3.24845 -0.044045 -0.0490645 3.3275 -0.0475544 -0.0492823 3.39073 -0.0508423 -0.0493434 3.43349 -0.0538535 -0.0493223 3.4698 -0.0556256 -0.0492564 3.49598 -0.0568472 -0.0491937 3.50247 -0.058316 -0.0489625 3.49435 -0.0600324 -0.0485618 3.48201 -0.0617816 -0.0481063 3.46758 -0.0635152 -0.0476194 3.45188 -0.065204 -0.0471157 3.43619 -0.0667822 -0.0466236 3.42195 -0.068181 -0.0461687 3.40949 -0.069404 -0.0457416
0.32052 -0.00320518 -0.00485595 0.641041 -0.00641035 -0.0097119 0.961561 -0.00961553 -0.0145679 1.28183 -0.0128199 -0.0194225 1.60065 -0.0160161 -0.0242633 1.91609 -0.0191917 -0.0290718 2.22556 -0.0223247 -0.0338154 2.52702 -0.0253963 -0.0384609 2.8163 -0.0283823 -0.0429623 3.07915 -0.031241 -0.0472008 3.2489 -0.0338101 -0.0506519 3.32644 -0.0361158 -0.0540686 3.37535 -0.0379415 -0.0569978 3.41175 -0.0395797 -0.0596204 3.43744 -0.0409651 -0.0617925 3.45321 -0.0418781 -0.0632936 3.46363 -0.0425189 -0.0643567 3.46224 -0.0431023 -0.0652703 3.45038 -0.0436706 -0.0661249 3.43504 -0.0442218 -0.0669471 3.41762 -0.0447542 -0.0677403 3.39887 -0.0452627 -0.0684985 3.38009 -0.045732 -0.0691997 3.3625 -0.0461474 -0.0698244 3.3458 -0.0465139 -0.0703848
-0.116245 -0.0737491 0.00025533 -0.232491 -0.147498 0.000510661 -0.348736 -0.221247 0.000765991 -0.464925 -0.294963 0.00102564 -0.580719 -0.36844 0.00129664 -0.695553 -0.441324 0.00159794 -0.808596 -0.512652 0.00231116 -0.918996 -0.581675 0.00327101 -1.02561 -0.647619 0.00461044 -1.12541 -0.708691 0.00663297 -1.20558 -0.756914 0.0094815 -1.26478 -0.792133 0.0154316 -1.30911 -0.81788 0.0213495 -1.34783 -0.839905 0.0268836 -1.37988 -0.857687 0.0317646 -1.4006 -0.869041 0.0351204 -1.415 -0.876867 0.0375417 -1.42653 -0.883017 0.0399726 -1.4362 -0.888081 0.0425747 -1.44499 -0.892614 0.0452311 -1.45309 -0.896661 0.0478725 -1.46051 -0.900299 0.0504624 -1.46713 -0.903519 0.0529155 -1.47282 -0.906261 0.0551387 -1.47761 -0.908575 0.0571667
0.576609 0.0358359 -0.0576776 1.15322 0.0716718 -0.115355 1.72983 0.107508 -0.173033 2.3057 0.143448 -0.230798 2.87822 0.179089 -0.288812 3.44213 0.212265 -0.346 3.99208 0.243185 -0.401562 4.52616 0.267375 -0.453296 5.04079 0.28317 -0.499296 5.51976 0.288609 -0.536557 5.895 0.28259 -0.563173 6.06362 0.265651 -0.624343 6.16456 0.248949 -0.676137 6.24924 0.231275 -0.720203 6.31968 0.215984 -0.754407 6.36138 0.207399 -0.775053 6.38942 0.202636 -0.788278 6.41004 0.198819 -0.795631 6.4246 0.195692 -0.798521 6.43592 0.194231 -0.799007 6.44435 0.194841 -0.797343 6.45027 0.197229 -0.79387 6.45447 0.200106 -0.789538 6.45768 0.202047 -0.785359 6.46011 0.202162 -0.781895
0.920507 0.0358719 0.0141492 1.84101 0.0717439 0.0282983 2.76152 0.107616 0.0424475 3.68124 0.143715 0.0567847 4.59635 0.181063 0.0720099 5.50299 0.221665 0.0887522 6.39917 0.267125 0.106446 7.27751 0.318009 0.124781 8.12987 0.378916 0.142887 8.8965 0.451229 0.167244 9.33096 0.573309 0.231131 9.51695 0.821941 0.368883 9.73635 1.02019 0.4666 9.93301 1.21885 0.549755 10.0885 1.41937 0.61606 10.2471 1.55355 0.642596 10.376 1.65956 0.653268 10.4829 1.75894 0.65764 10.5855 1.85103 0.655236 10.6962 1.94686 0.645 10.8189 2.05 0.625942 10.9513 2.15899 0.599206 11.0833 2.26502 0.569234 11.2049 2.35695 0.541054 11.3141 2.42584 0.51729
