0.000760121 -0.000676772 0.000464251 0.00152023 -0.00135359 0.000928506 0.0022796 -0.00203427 0.00139384 0.00303473 -0.00271793 0.00186611 0.00378632 -0.00341067 0.00235195 0.00453266 -0.00412037 0.00285871 0.0052711 -0.0048327 0.0033925 0.00599356 -0.00553358 0.00396664 0.00669461 -0.00620588 0.00459904 0.00737295 -0.00683799 0.00530287 0.00802641 -0.00743945 0.00607539 0.00865847 -0.00802173 0.00691695 0.00926743 -0.00859036 0.007811 0.0098497 -0.00915292 0.00876115 0.0104061 -0.00971411 0.00976908 0.0109388 -0.0102898 0.0108355 0.0114471 -0.0108898 0.0119793 0.0119259 -0.011516 0.0131934 0.0123654 -0.0121514 0.0144445 0.012753 -0.0127637 0.0156782 0.0130995 -0.0133441 0.0168655 0.0134128 -0.013889 0.0179883 0.0136996 -0.0144058 0.0190622 0.0139604 -0.0148917 0.0200778 0.0141989 -0.0153535 0.0210443
0.000648356 -0.000532434 0.000190651 0.00129671 -0.00106486 0.000381297 0.00194429 -0.00159665 0.000571612 0.00258928 -0.0021289 0.000761662 0.00322921 -0.00266055 0.000951653 0.00386301 -0.00319104 0.00114258 0.00449237 -0.00372172 0.00133031 0.00511414 -0.00425554 0.00151591 0.00572485 -0.00479089 0.00170304 0.00632072 -0.00531718 0.00188638 0.00690013 -0.00583013 0.00206522 0.00746237 -0.00632549 0.00223643 0.00800475 -0.00680025 0.00240105 0.00852669 -0.00724928 0.00255813 0.00903264 -0.00768431 0.00270665 0.00952272 -0.00810873 0.00284367 0.00999737 -0.00852377 0.00296193 0.0104551 -0.00892737 0.00305257 0.0108964 -0.00931866 0.00309966 0.0113268 -0.00970532 0.00308731 0.011749 -0.0100929 0.00303268 0.0121617 -0.0104819 0.00295553 0.0125613 -0.0108664 0.00288145 0.0129436 -0.0112403 0.00282052 0.0133024 -0.0115971 0.00278141
7.31439e-05 -0.000276899 0.000137339 0.000146287 -0.000553795 0.000274677 0.000219402 -0.000830402 0.000411924 0.000293424 -0.00110587 0.000551035 0.000368871 -0.00137874 0.000693596 0.000445753 -0.00164761 0.000840115 0.000525672 -0.0019125 0.000992525 0.000609977 -0.00217239 0.00115334 0.000697948 -0.00242438 0.00132624 0.000791623 -0.00266691 0.00151392 0.00089384 -0.00289912 0.00172334 0.00100538 -0.00311914 0.00195824 0.00112635 -0.00332751 0.00222065 0.00125636 -0.00352494 0.00250802 0.00139663 -0.00371233 0.00281994 0.00154816 -0.00388891 0.00315678 0.00171205 -0.00405318 0.00352068 0.00189557 -0.00420308 0.00392964 0.00211663 -0.00433489 0.00442343 0.00239896 -0.00444676 0.00505398 0.00273696 -0.00454565 0.00580539 0.00311888 -0.00463571 0.00665495 0.00352679 -0.0047224 0.00756662 0.00395931 -0.00480898 0.00853478 0.00440596 -0.00489652 0.00953311
-2.70275e-05 -0.000197156 -7.33877e-05 -5.40551e-05 -0.000394311 -0.000146776 -8.09807e-05 -0.000591373 -0.000220018 -0.000108442 -0.000787296 -0.000294905 -0.000137496 -0.000980583 -0.000373661 -0.000168603 -0.00117101 -0.000457408 -0.000200825 -0.00135881 -0.000545915 -0.00023615 -0.00154168 -0.000644256 -0.000278873 -0.00171607 -0.000757168 -0.000328434 -0.00188195 -0.000886178 -0.000387627 -0.00203858 -0.00103807 -0.000458911 -0.00218579 -0.00121768 -0.000543061 -0.00232451 -0.00142531 -0.00063819 -0.00245469 -0.00165761 -0.000742988 -0.00257712 -0.00191476 -0.000856643 -0.00269242 -0.0021974 -0.00097934 -0.00279965 -0.00250676 -0.0011171 -0.00289591 -0.00285679 -0.00128264 -0.00297427 -0.00328091 -0.00149525 -0.00302587 -0.00382882 -0.00175275 -0.00305075 -0.00449469 -0.00205122 -0.00305086 -0.00526222 -0.00238203 -0.0030303 -0.00610235 -0.00274595 -0.00298701 -0.007017 -0.00314181 -0.00291316 -0.00800054
0.000597183 -0.000404026 -6.77203e-05 0.00119436 -0.000808048 -0.000135439 0.0017904 -0.00121182 -0.000203724 0.00238157 -0.00161645 -0.000276294 0.00296542 -0.00201876 -0.000353179 0.00353957 -0.00241626 -0.000437784 0.00409692 -0.00280895 -0.000536526 0.00463886 -0.00319507 -0.00064229 0.00516248 -0.00357377 -0.000751012 0.00566524 -0.003943 -0.000864804 0.00614502 -0.00429329 -0.0009779 0.00659687 -0.00460825 -0.00108135 0.00701826 -0.00487916 -0.0011682 0.00740979 -0.0051163 -0.00124787 0.00777127 -0.00532265 -0.00132122 0.00809912 -0.00550281 -0.00139269 0.00839281 -0.00566183 -0.00146427 0.00864927 -0.00580324 -0.00153761 0.00886261 -0.00592886 -0.00161188 0.00905052 -0.00603556 -0.00164941 0.00923864 -0.00613587 -0.00163661 0.00942667 -0.00622891 -0.00158165 0.00960848 -0.00631831 -0.00151279 0.0097887 -0.00641091 -0.0014323 0.00996836 -0.00649883 -0.00133373
0.000253622 -0.000134256 2.2646e-05 0.00050724 -0.00026851 4.52913e-05 0.000760435 -0.000402544 6.78838e-05 0.00101198 -0.000535707 9.02876e-05 0.00126044 -0.000667252 0.000112353 0.00150348 -0.000795938 0.000133805 0.0017393 -0.000920822 0.000154482 0.0019665 -0.00104116 0.000174234 0.0021838 -0.00115627 0.000192909 0.00238981 -0.00126543 0.000210343 0.00258363 -0.00136816 0.000226462 0.00276505 -0.00146436 0.000241277 0.00293382 -0.00155388 0.000254708 0.00308968 -0.0016366 0.000266701 0.00323245 -0.00171244 0.000277274 0.00336231 -0.0017813 0.00028608 0.00347916 -0.00184326 0.00029335 0.00358241 -0.00189807 0.000299133 0.00367141 -0.00194538 0.000303268 0.00374554 -0.00198489 0.000305581 0.003808 -0.00201826 0.000306633 0.0038612 -0.00204675 0.000306863 0.00390749 -0.00207149 0.000306484 0.00394757 -0.00209296 0.000305641 0.00398225 -0.0021116 0.000304504
0.000254455 -0.000134836 2.32274e-05 0.000508908 -0.000269671 4.64546e-05 0.000762946 -0.000404286 6.96243e-05 0.00101545 -0.000538089 9.26268e-05 0.00126502 -0.000670334 0.000115305 0.00150943 -0.000799844 0.000137406 0.00174683 -0.000925641 0.000158741 0.00197619 -0.00104718 0.000179267 0.00219641 -0.00116386 0.000198881 0.00240614 -0.001275 0.000217415 0.00260433 -0.00138001 0.000234747 0.00279065 -0.00147874 0.00025086 0.00296517 -0.00157121 0.000265768 0.00312774 -0.00165735 0.000279419 0.00327819 -0.00173704 0.000291788 0.00341656 -0.00181012 0.000302395 0.00354251 -0.0018766 0.000311766 0.003656 -0.0019365 0.000319877 0.00375726 -0.00198994 0.000326834 0.00384669 -0.00203714 0.000332786 0.00392647 -0.00207918 0.00033769 0.0039975 -0.00211653 0.000341559 0.00406043 -0.0021496 0.000344693 0.00411582 -0.0021787 0.00034713 0.00416447 -0.00220426 0.000348934
2.04042e-06 -0.000133135 1.06383e-05 4.08099e-06 -0.00026627 2.12766e-05 6.12734e-06 -0.000399278 3.19107e-05 8.15953e-06 -0.000531639 4.24213e-05 9.95818e-06 -0.000662498 5.23518e-05 1.12648e-05 -0.000790645 6.15916e-05 1.19724e-05 -0.000915136 7.04516e-05 1.18138e-05 -0.0010356 7.86439e-05 1.0957e-05 -0.00115159 8.61981e-05 9.06605e-06 -0.0012619 9.2009e-05 6.08965e-06 -0.0013666 9.55795e-05 2.29241e-06 -0.00146539 9.7202e-05 -2.2566e-06 -0.001558 9.79839e-05 -7.27914e-06 -0.00164467 9.87185e-05 -1.27623e-05 -0.0017253 9.97325e-05 -1.87328e-05 -0.00179983 0.000101437 -2.49066e-05 -0.00186861 0.000103784 -3.13429e-05 -0.00193169 0.000106681 -3.77343e-05 -0.00198938 0.000110064 -4.38442e-05 -0.00204198 0.000114201 -4.97105e-05 -0.00208956 0.000119468 -5.52509e-05 -0.00213236 0.000125753 -6.04308e-05 -0.00217101 0.000132811 -6.53391e-05 -0.00220583 0.000140562 -6.98994e-05 -0.00223739 0.000148876
0.000494094 -0.000158467 -5.95975e-05 0.000988188 -0.000316934 -0.000119194 0.00148133 -0.000475147 -0.000178397 0.00197118 -0.000633618 -0.000233691 0.00245589 -0.000790781 -0.000285233 0.00293486 -0.000947474 -0.000331566 0.00340532 -0.00110427 -0.000369105 0.00386817 -0.00126115 -0.000395817 0.00432262 -0.00141654 -0.000413075 0.00476639 -0.00156934 -0.000422426 0.00519955 -0.00172095 -0.000422875 0.00562471 -0.00187313 -0.000412525 0.00604127 -0.00202622 -0.000391644 0.00644945 -0.00218039 -0.000358889 0.00684843 -0.00233491 -0.000315223 0.00723344 -0.00248689 -0.000262745 0.00760251 -0.00263343 -0.00020433 0.00795373 -0.00277378 -0.000140388 0.0082859 -0.00290731 -7.09993e-05 0.00860007 -0.00303378 3.35347e-06 0.00889719 -0.00315396 8.23568e-05 0.00917694 -0.00326781 0.000165033 0.00943826 -0.0033753 0.000249115 0.00968077 -0.00347543 0.000333509 0.00990516 -0.00356832 0.000416999
0.000718278 -0.00041563 0.000135352 0.00143655 -0.000831257 0.000270704 0.00215381 -0.00124632 0.000406557 0.00286932 -0.00165962 0.000540714 0.00358067 -0.00207011 0.000673529 0.00428496 -0.00247663 0.000805812 0.00498552 -0.0028817 0.000935351 0.00567938 -0.00328337 0.00105922 0.00636469 -0.00367653 0.00117357 0.00704068 -0.00406385 0.00128092 0.00770227 -0.00444534 0.00138645 0.00834602 -0.00481774 0.00149217 0.00897181 -0.00518303 0.00159743 0.00958304 -0.00554552 0.00170494 0.0101762 -0.00590134 0.001814 0.0107497 -0.00625128 0.00192472 0.0113034 -0.00659616 0.00203938 0.0118263 -0.00692731 0.00215717 0.0123074 -0.00723697 0.00227719 0.012737 -0.00751849 0.00239882 0.0131228 -0.00777522 0.00252133 0.0134712 -0.00801077 0.00264397 0.0137909 -0.00823102 0.00276771 0.014085 -0.00843834 0.00289401 0.0143596 -0.00863697 0.00302271
