0.0307900 2.05147
0.0610700 4.79203
0.0897050 7.11796
0.118469 9.34755
0.147868 11.5804
0.179107 13.4952
0.211438 15.6145
0.244033 17.5687
0.278246 20.8113
0.310747 24.0077
0.345678 27.2057
0.383339 29.2380
0.422027 32.4330
0.461882 35.6230
0.502014 37.6658
0.542293 39.6530
0.586040 42.5259
0.630781 45.5875
0.675760 49.2354
0.719848 51.1154
0.769395 53.5868
0.817384 57.0226
0.866006 59.8890
0.915451 62.7302
0.963523 65.2336
