0.00702700 0.723726
0.0139340 1.40348
0.0206580 1.95247
0.0273740 2.51692
0.0341270 3.08567
0.0408730 5.75595
0.0486260 11.3998
0.0565380 16.0569
0.0644400 16.6591
0.0735300 21.1582
0.0825180 25.8187
0.0918850 26.3706
0.102235 31.6197
0.112194 37.9235
0.122404 44.2080
0.132816 49.2543
0.143316 56.3424
0.153994 60.0502
0.164834 63.9146
0.175272 64.7145
0.185971 69.2226
0.196779 69.8533
0.207575 74.5215
0.218770 77.2046
0.229647 82.0172
