0.128373 13.0265
0.253906 30.2058
0.382304 43.2709
0.510856 56.0968
0.639151 68.5635
0.774575 81.7362
0.913550 95.7197
1.05513 108.679
1.19778 122.409
1.34588 135.376
1.50066 153.779
1.65451 167.091
1.81280 179.989
1.97082 195.225
2.13356 211.508
2.29616 229.842
2.46148 243.320
2.62667 260.603
2.79318 277.337
2.96122 290.315
3.12893 308.840
3.29877 321.656
3.46692 334.391
3.63533 347.634
3.80150 360.288
