0.508992 -0.276124 0.150651 1.01777 -0.552227 0.301965 1.52292 -0.833091 0.455608 2.01859 -1.12134 0.621623 2.49072 -1.43438 0.802102 2.92627 -1.79044 0.995409 3.32088 -2.17751 1.20651 3.65864 -2.60158 1.44907 3.9148 -3.03447 1.79931 4.01263 -3.58341 2.23882 3.93923 -4.24703 2.65296 3.79123 -4.90571 3.01711 3.63279 -5.42991 3.30435 3.47837 -5.85173 3.53918 3.33208 -6.20185 3.74261 3.19633 -6.50477 3.9164 3.14406 -6.61932 3.97867 3.01931 -6.88987 4.11541 2.89801 -7.15021 4.22776 2.77445 -7.41427 4.31718 2.65221 -7.672 4.39373 2.53298 -7.91976 4.45916 2.41869 -8.15356 4.51457 2.3096 -8.37283 4.56064 2.20494 -8.57759 4.59772
0.453393 -0.183015 0.0361819 0.906712 -0.365992 0.0723686 1.35822 -0.549289 0.109051 1.80508 -0.734539 0.146226 2.2399 -0.922087 0.186795 2.65652 -1.11471 0.230491 3.05193 -1.31221 0.275524 3.42137 -1.51653 0.320368 3.75768 -1.72275 0.366096 4.05056 -1.91709 0.408788 4.29285 -2.08667 0.443642 4.48952 -2.23086 0.484349 4.6458 -2.34278 0.525585 4.77752 -2.43084 0.555282 4.89236 -2.50382 0.576266 4.99456 -2.56667 0.58905 5.03234 -2.58993 0.592115 5.11725 -2.64039 0.596802 5.19089 -2.68439 0.598307 5.25439 -2.72495 0.598278 5.30891 -2.76298 0.598325 5.35624 -2.79893 0.598937 5.39781 -2.83261 0.600079 5.43454 -2.86388 0.601728 5.46706 -2.89281 0.603744
-0.0920745 -0.227766 0.0224937 -0.184112 -0.455472 0.0450085 -0.275189 -0.682284 0.0681152 -0.363921 -0.906866 0.0924936 -0.446615 -1.1255 0.120692 -0.519086 -1.33615 0.154937 -0.582821 -1.53925 0.193154 -0.635521 -1.73168 0.236741 -0.672134 -1.90673 0.288072 -0.689244 -2.05632 0.347756 -0.685474 -2.17367 0.415484 -0.66746 -2.27099 0.487508 -0.624349 -2.34318 0.574521 -0.54257 -2.38603 0.687339 -0.422196 -2.40078 0.82491 -0.255029 -2.38085 0.991968 -0.178228 -2.36532 1.06502 0.0199371 -2.32031 1.24935 0.219737 -2.26909 1.43208 0.414485 -2.21314 1.6086 0.599582 -2.15616 1.775 0.774717 -2.09945 1.93145 0.940791 -2.0428 2.07893 1.09808 -1.98687 2.21776 1.24613 -1.93234 2.3479
-0.154593 -0.194091 -0.0438933 -0.309201 -0.388156 -0.0878029 -0.464246 -0.581939 -0.132244 -0.619675 -0.774511 -0.17765 -0.778085 -0.965184 -0.226446 -0.940145 -1.1526 -0.280691 -1.10145 -1.33552 -0.337481 -1.26274 -1.5131 -0.39762 -1.42594 -1.68228 -0.464154 -1.58896 -1.83892 -0.536671 -1.74865 -1.98124 -0.612552 -1.9022 -2.1133 -0.689131 -2.06364 -2.2453 -0.774377 -2.24251 -2.38053 -0.87662 -2.43656 -2.50948 -0.997689 -2.65094 -2.62084 -1.14655 -2.74096 -2.66156 -1.21198 -2.96236 -2.75941 -1.37618 -3.1767 -2.85184 -1.53726 -3.38025 -2.9344 -1.69184 -3.56932 -3.00643 -1.83746 -3.74457 -3.06876 -1.97468 -3.90741 -3.12181 -2.10472 -4.05902 -3.16707 -2.22778 -4.19957 -3.20559 -2.34369
0.447364 -0.0954385 -0.0815884 0.894517 -0.190952 -0.16326 1.33871 -0.287703 -0.24573 1.7743 -0.38851 -0.330708 2.18902 -0.497008 -0.422335 2.58196 -0.610407 -0.517317 2.93554 -0.739561 -0.622304 3.24831 -0.87797 -0.734294 3.51611 -1.026 -0.851142 3.71592 -1.18943 -0.976816 3.82389 -1.36351 -1.11501 3.8641 -1.54033 -1.26018 3.84471 -1.68922 -1.39939 3.78164 -1.80631 -1.52437 3.70918 -1.88866 -1.6262 3.64612 -1.95162 -1.70378 3.62489 -1.97028 -1.72773 3.58085 -1.99964 -1.76911 3.55629 -1.9871 -1.78362 3.55232 -1.93311 -1.77647 3.55847 -1.86468 -1.76008 3.57111 -1.79187 -1.73916 3.58778 -1.72042 -1.71651 3.6069 -1.65197 -1.6933 3.62746 -1.58656 -1.67007
0.210766 -0.00254486 -0.0043552 0.421504 -0.00508957 -0.00871004 0.631657 -0.0076297 -0.0130562 0.839869 -0.0101531 -0.0173733 1.04377 -0.0126354 -0.0216259 1.24016 -0.0150521 -0.0257664 1.42668 -0.0173818 -0.0297389 1.60048 -0.0195878 -0.0335329 1.75676 -0.0216445 -0.0371357 1.88783 -0.0235143 -0.0405431 1.98738 -0.025184 -0.0436932 2.06678 -0.0266988 -0.0462536 2.12695 -0.0280221 -0.048383 2.17107 -0.0291423 -0.0502043 2.20591 -0.0300806 -0.0516126 2.23428 -0.0308534 -0.0526305 2.24386 -0.0311254 -0.0529644 2.26342 -0.0317107 -0.0536336 2.27844 -0.0321932 -0.0541394 2.29013 -0.0326029 -0.054531 2.29945 -0.0329589 -0.0548384 2.30705 -0.0332724 -0.0550821 2.31343 -0.0335482 -0.0552694 2.31882 -0.033793 -0.0554122 2.32334 -0.0340123 -0.05552
0.211407 -0.00246665 -0.00437992 0.422785 -0.00493285 -0.00875978 0.633585 -0.00739091 -0.0131342 0.842497 -0.00982322 -0.0174865 1.0473 -0.0122019 -0.0217797 1.24483 -0.014482 -0.0259851 1.4324 -0.0166276 -0.030071 1.60814 -0.0186201 -0.0339777 1.76816 -0.0203979 -0.0376975 1.90642 -0.0218624 -0.0412293 2.01642 -0.0229016 -0.0446102 2.10069 -0.0235777 -0.0477841 2.16404 -0.0239814 -0.0506621 2.21191 -0.0242111 -0.0531864 2.24792 -0.024337 -0.055314 2.27451 -0.0243962 -0.0570577 2.28307 -0.0244045 -0.0576731 2.29958 -0.0243911 -0.0590039 2.3113 -0.0243481 -0.0601104 2.31961 -0.0242836 -0.0610588 2.32543 -0.0242044 -0.0618897 2.32952 -0.024117 -0.0626261 2.33233 -0.0240279 -0.0632745 2.33412 -0.0239376 -0.0638513 2.33507 -0.0238463 -0.0643695
-0.0839596 -0.119175 -0.0143338 -0.167912 -0.23834 -0.0286663 -0.251682 -0.357228 -0.0429524 -0.334839 -0.47508 -0.0570768 -0.416639 -0.590645 -0.0710585 -0.496229 -0.702449 -0.0846533 -0.572742 -0.808628 -0.097336 -0.645542 -0.908321 -0.109135 -0.713646 -1.00076 -0.120286 -0.775842 -1.08453 -0.130834 -0.830594 -1.15787 -0.140494 -0.876748 -1.21851 -0.148601 -0.915381 -1.26859 -0.155305 -0.947638 -1.31006 -0.160825 -0.973501 -1.34288 -0.165074 -0.993558 -1.36796 -0.168211 -1.00036 -1.37638 -0.169242 -1.01441 -1.39369 -0.171295 -1.02543 -1.40719 -0.172812 -1.03433 -1.41803 -0.17396 -1.04166 -1.42691 -0.174838 -1.04778 -1.4343 -0.175517 -1.05288 -1.44042 -0.176033 -1.05716 -1.44553 -0.17642 -1.06077 -1.44982 -0.176705
0.433732 0.0802881 -0.0385663 0.86737 0.160598 -0.0771425 1.29953 0.240331 -0.115375 1.72683 0.31838 -0.151964 2.14579 0.393522 -0.186273 2.55106 0.461692 -0.215513 2.93432 0.520371 -0.236121 3.29284 0.570159 -0.247608 3.62329 0.613173 -0.25042 3.92034 0.651395 -0.24493 4.1734 0.684249 -0.232652 4.37607 0.70857 -0.21894 4.53992 0.7255 -0.202576 4.67538 0.737404 -0.183038 4.78287 0.745796 -0.163422 4.86498 0.752539 -0.145365 4.89254 0.755067 -0.138524 4.94873 0.760592 -0.123213 4.99199 0.765516 -0.11005 5.026 0.770133 -0.0986815 5.05312 0.774315 -0.0889417 5.07503 0.777944 -0.0806411 5.09262 0.780901 -0.0737532 5.10672 0.783163 -0.0681248 5.11795 0.784753 -0.0636126
0.610455 -0.0106237 0.0190778 1.22083 -0.0212411 0.0381989 1.82998 -0.0318444 0.0577592 2.43566 -0.0425569 0.0777367 3.03076 -0.0524636 0.0987629 3.60842 -0.061793 0.122275 4.16407 -0.0738336 0.147382 4.6927 -0.0837143 0.171633 5.18145 -0.0879811 0.194641 5.60981 -0.0859801 0.218984 5.95876 -0.0751011 0.251779 6.24584 -0.0591621 0.292962 6.47843 -0.0409953 0.337909 6.66678 -0.0224165 0.38231 6.82693 -0.00501533 0.418716 6.96508 0.0104227 0.444723 7.01486 0.0161309 0.452839 7.1246 0.0302576 0.467437 7.2192 0.0447591 0.475344 7.30302 0.0593324 0.478119 7.37808 0.0731058 0.477601 7.44539 0.0856829 0.47514 7.50537 0.0965682 0.471472 7.55896 0.10553 0.467086 7.60692 0.112601 0.462312
0.487402 0.0165047 -0.00480088 0.974734 0.0330482 -0.00961262 1.46057 0.0503681 -0.0146119 1.94335 0.0699787 -0.0191199 2.41624 0.0952784 -0.0242203 2.87492 0.127797 -0.0293136 3.3208 0.170781 -0.0311503 3.75334 0.229796 -0.025041 4.16038 0.302084 -0.0149679 4.53248 0.385738 -0.000748516 4.86243 0.479546 0.0177786 5.15613 0.584674 0.0406412 5.4106 0.69445 0.0664189 5.62727 0.80284 0.0940662 5.81056 0.909058 0.122828 5.96374 1.01112 0.151783 6.01822 1.05044 0.163376 6.13691 1.14189 0.191611 6.2372 1.22466 0.218883 6.32416 1.30028 0.24526 6.40088 1.36976 0.270651 6.46897 1.43325 0.294626 6.52898 1.49041 0.316728 6.58205 1.54179 0.336956 6.6292 1.58805 0.355439
