0.169887 24.6807
0.337396 59.2616
0.509725 90.2551
0.680526 117.644
0.850610 143.281
1.02650 164.209
1.20370 184.553
1.38670 209.224
1.57606 231.903
1.76826 254.621
1.95813 281.571
2.15448 306.225
2.35027 337.879
2.54778 376.578
2.75497 400.564
2.95643 427.929
3.15993 454.913
3.36281 478.380
3.56627 499.041
3.77075 529.831
3.97498 556.037
4.17960 595.355
4.38702 621.262
4.58997 642.169
4.79367 671.144
