0.265738 39.7984
0.535080 83.0971
0.805303 123.189
1.05150 155.536
1.30080 189.179
1.55451 222.090
1.81298 254.630
2.07668 289.017
2.34871 322.958
2.62835 354.517
2.91805 388.595
3.21296 426.185
3.51359 458.881
3.81898 491.933
4.14431 526.340
4.47413 558.943
4.78161 592.591
5.09678 625.030
5.41398 661.326
5.73240 693.805
6.05215 727.191
6.37500 763.238
6.69589 797.179
7.01672 832.017
7.34029 867.909
