0.0540450 4.26490
0.110936 8.18767
0.165918 11.8520
0.221468 16.2575
0.278474 20.6230
0.334152 29.7738
0.392798 38.1315
0.454400 46.0248
0.517695 55.0798
0.583288 63.7980
0.652604 71.6814
0.724959 79.5789
0.799354 83.3806
0.874751 89.2812
0.954149 95.0832
1.03549 102.939
1.11680 110.799
1.19466 118.391
1.27439 126.105
1.35644 131.248
1.43475 135.106
1.52228 139.099
1.60616 147.574
1.68648 155.753
1.76779 159.443
